"Hour", kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
7616, 28165.9008943118, 8942.60721179502, 65024.884668948, 68047.3103834803, 153.645299051267, 385.561774932806, 212.789353561205
7617, 28376.0807109456, 8997.59121508756, 65024.884668948, 68047.3103834803, 146.147643372513, 376.650644991474, 212.789353561205
7618, 30350.1334920702, 9694.84076620406, 65024.884668948, 68047.3103834803, 160.359753637265, 400.901084754917, 212.789353561205
7619, 31099.6509780953, 9921.33836678781, 65024.884668948, 68047.3103834803, 151.791038898143, 392.157293809834, 212.789353561205
7620, 30812.5308876427, 9830.02095080743, 65024.884668948, 68047.3103834803, 153.176164247143, 393.078855187047, 212.789353561205
7621, 32664.9539227007, 10444.3017944765, 65024.884668948, 68047.3103834803, 152.012631671882, 397.588677564449, 212.789353561205
7622, 33370.4239108681, 10534.732192512, 65024.884668948, 68047.3103834803, 107.928195614224, 342.915343447308, 212.789353561205
7623, 37144.4560184056, 11792.9874026038, 65024.884668948, 68047.3103834803, 109.925186801136, 359.07855542793, 212.789353561205
7624, 38163.9606800647, 12100.2059461114, 65024.884668948, 68047.3103834803, 102.856856001793, 353.880874601574, 212.789353561205
7625, 38326.4580593018, 12146.8676559612, 65024.884668948, 68047.3103834803, 102.366478981279, 353.89038234893, 212.789353561205
7626, 38044.5024076082, 12056.4642260047, 65024.884668948, 68047.3103834803, 103.564937427358, 354.305413157497, 212.789353561205
7627, 37343.1827561804, 11842.4694922851, 65024.884668948, 68047.3103834803, 108.932995965451, 358.483492577653, 212.789353561205
7628, 37097.4189023947, 11738.85875518, 65024.884668948, 68047.3103834803, 103.176152256976, 350.093906968897, 212.789353561205
7629, 37689.1144820998, 11925.3012006852, 65024.884668948, 68047.3103834803, 99.8329197076936, 348.082553125008, 212.789353561205
7630, 35806.3556053171, 11313.2111488641, 65024.884668948, 68047.3103834803, 103.326346906121, 345.453116706693, 212.789353561205
7631, 32488.8816457343, 10190.0247711038, 65024.884668948, 68047.3103834803, 98.6443872452876, 327.89059070831, 212.789353561205
7632, 29946.8191097844, 9331.58936861044, 65024.884668948, 68047.3103834803, 96.3497477847075, 316.984328885546, 212.789353561205
7633, 27913.8404896028, 8633.32662101352, 65024.884668948, 68047.3103834803, 92.0420613410273, 305.665316280831, 212.789353561205
7634, 26556.9877691158, 8149.28994794162, 65024.884668948, 68047.3103834803, 88.252512117182, 297.173351166592, 212.789353561205
7635, 24419.6496038376, 7448.51907071479, 65024.884668948, 68047.3103834803, 89.7683387054701, 293.911278066643, 212.789353561205
7636, 23772.0633210501, 7231.70220602383, 65024.884668948, 68047.3103834803, 89.2202525267794, 291.692473990457, 212.789353561205
7637, 23507.3453206957, 7149.92277451148, 65024.884668948, 68047.3103834803, 89.2400144257774, 291.149557043401, 212.789353561205
7638, 24475.0175067668, 7494.54310434567, 65024.884668948, 68047.3103834803, 91.5122089435182, 296.285647004942, 212.789353561205
7639, 25789.0149747906, 7949.49276954298, 65024.884668948, 68047.3103834803, 96.0542075136516, 305.284732523868, 212.789353561205
7640, 25996.1825551921, 8050.86013076854, 65024.884668948, 68047.3103834803, 103.336311795107, 315.125456282964, 212.789353561205
7641, 26461.216623154, 8215.73587906334, 65024.884668948, 68047.3103834803, 103.366779055976, 316.418597318894, 212.789353561205
7642, 27940.3396832709, 8710.73835969576, 65024.884668948, 68047.3103834803, 102.463103543328, 319.201883234882, 212.789353561205
7643, 29586.0949196427, 9287.4500209484, 65024.884668948, 68047.3103834803, 110.832229170064, 334.655699688449, 212.789353561205
7644, 32920.4525916419, 10376.3033455123, 65024.884668948, 68047.3103834803, 106.437614920654, 339.404260801173, 212.789353561205
7645, 36723.7603779741, 11660.6722669585, 65024.884668948, 68047.3103834803, 111.182558248894, 359.096167990735, 212.789353561205
7646, 38425.2275929912, 12216.8383022357, 65024.884668948, 68047.3103834803, 109.56307309315, 363.607887584404, 212.789353561205
7647, 40319.5215835475, 12868.4128844554, 65024.884668948, 68047.3103834803, 114.206659381953, 377.499644332566, 212.789353561205
7648, 41798.5513809081, 13353.2331658171, 65024.884668948, 68047.3103834803, 112.64770887261, 381.89410503393, 212.789353561205
7649, 41928.7359002636, 13365.2462402542, 65024.884668948, 68047.3103834803, 106.550693979992, 374.505383307596, 212.789353561205
7650, 42291.4094442074, 13548.4659743638, 65024.884668948, 68047.3103834803, 124.514357695238, 399.46541048274, 212.789353561205
7651, 40673.3879732203, 12997.3232871761, 65024.884668948, 68047.3103834803, 122.000127374973, 389.002938119874, 212.789353561205
7652, 40166.1381073328, 12833.8949580139, 65024.884668948, 68047.3103834803, 122.445258805119, 387.465518934667, 212.789353561205
7653, 40767.588364048, 13054.6997196719, 65024.884668948, 68047.3103834803, 129.206387636702, 398.792266572668, 212.789353561205
7654, 38943.2311453306, 12428.1671219362, 65024.884668948, 68047.3103834803, 123.638783167202, 383.873250592678, 212.789353561205
7655, 36405.5854072169, 11565.1917277267, 65024.884668948, 68047.3103834803, 117.898521320262, 366.491235534929, 212.789353561205
7656, 33817.0984789061, 10688.6543107317, 65024.884668948, 68047.3103834803, 112.861491460321, 350.68606714023, 212.789353561205
7657, 30939.3476350309, 9722.92663848902, 65024.884668948, 68047.3103834803, 110.241663045971, 337.888742753067, 212.789353561205
7658, 28896.3343177558, 9024.44054629596, 65024.884668948, 68047.3103834803, 106.255327225776, 326.64424694321, 212.789353561205
7659, 27563.2077389352, 8574.41130583755, 65024.884668948, 68047.3103834803, 104.356588038627, 320.522853275505, 212.789353561205
7660, 26111.6383073165, 8079.40581433247, 65024.884668948, 68047.3103834803, 102.0318817665, 313.747088623165, 212.789353561205
7661, 25236.3844407576, 7768.08204958014, 65024.884668948, 68047.3103834803, 99.3089973963407, 308.019132775762, 212.789353561205
7662, 24844.624473563, 7638.97738913978, 65024.884668948, 68047.3103834803, 98.7922501926966, 306.417662100654, 212.789353561205
7663, 24424.6795821733, 7546.77667077289, 65024.884668948, 68047.3103834803, 109.006185991781, 318.485112631249, 212.789353561205
7664, 24960.4195713054, 7700.41052171086, 65024.884668948, 68047.3103834803, 103.224458332395, 312.353926924902, 212.789353561205
7665, 27652.3854312499, 8640.91141295316, 65024.884668948, 68047.3103834803, 111.629056052443, 330.162338000537, 212.789353561205
7666, 31239.3687508995, 9837.89686375171, 65024.884668948, 68047.3103834803, 112.84927833716, 342.233949963684, 212.789353561205
7667, 31878.3927255326, 10055.8007236094, 65024.884668948, 68047.3103834803, 114.082529122481, 345.853984299779, 212.789353561205
7668, 32319.5754836716, 10197.1109251634, 65024.884668948, 68047.3103834803, 113.028702831986, 345.955618642006, 212.789353561205
7669, 33706.0941078979, 10629.7374838947, 65024.884668948, 68047.3103834803, 105.346476884823, 340.646095846579, 212.789353561205
7670, 34440.5537591611, 10852.8630946714, 65024.884668948, 68047.3103834803, 101.931531765711, 338.755721552108, 212.789353561205
7671, 34559.7226474492, 10867.2304671394, 65024.884668948, 68047.3103834803, 96.427452665463, 332.033761868685, 212.789353561205
7672, 34739.0085996516, 10925.7410621932, 65024.884668948, 68047.3103834803, 96.3110208507296, 332.533193029885, 212.789353561205
7673, 34224.5220842342, 10772.7226409841, 65024.884668948, 68047.3103834803, 100.395039486645, 336.028625259141, 212.789353561205
7674, 32784.4198815627, 10305.7723753997, 65024.884668948, 68047.3103834803, 103.351029115755, 334.921263770113, 212.789353561205
7675, 31065.1723544293, 9738.60390699607, 65024.884668948, 68047.3103834803, 107.090799479219, 334.115766965373, 212.789353561205
7676, 31318.451387793, 9835.9775763088, 65024.884668948, 68047.3103834803, 109.328730557679, 337.771547434083, 212.789353561205
7677, 31021.0767423331, 9758.67448944114, 65024.884668948, 68047.3103834803, 114.826868102645, 343.931910176579, 212.789353561205
7678, 29410.4731284777, 9199.72696915236, 65024.884668948, 68047.3103834803, 108.704984449729, 331.214130177578, 212.789353561205
7679, 27213.0433993892, 8459.78807605272, 65024.884668948, 68047.3103834803, 107.998882790882, 324.177075027982, 212.789353561205
7680, 24995.5026928529, 7692.42091932242, 65024.884668948, 68047.3103834803, 99.873334821855, 308.137883490666, 212.789353561205
7681, 22811.1550221273, 6945.10665553705, 65024.884668948, 68047.3103834803, 97.3976845140054, 300.014404616248, 212.789353561205
7682, 21814.2509557454, 6611.31398417822, 65024.884668948, 68047.3103834803, 95.9743866303349, 296.093146986449, 212.789353561205
7683, 20969.640705776, 6329.75541842499, 65024.884668948, 68047.3103834803, 95.661417358625, 294.014536885462, 212.789353561205
7684, 20246.5043279623, 6068.81215127262, 65024.884668948, 68047.3103834803, 92.3094383818722, 288.372756829193, 212.789353561205
7685, 20105.6560059422, 6041.63374862204, 65024.884668948, 68047.3103834803, 96.1145355421387, 292.9077633367, 212.789353561205
7686, 19732.8826035351, 5921.72626920514, 65024.884668948, 68047.3103834803, 97.0553471386731, 293.413944431458, 212.789353561205
7687, 19466.8523663465, 5857.55990506745, 65024.884668948, 68047.3103834803, 101.862048596099, 299.05356984234, 212.789353561205
7688, 19995.0734841763, 6043.94785072848, 65024.884668948, 68047.3103834803, 103.765042907019, 302.404001076261, 212.789353561205
7689, 21323.5074871932, 6491.46469953516, 65024.884668948, 68047.3103834803, 104.737036681877, 306.190153909629, 212.789353561205
7690, 22934.8627067975, 7056.23596563548, 65024.884668948, 68047.3103834803, 109.727567955894, 316.004269896727, 212.789353561205
7691, 23005.0325204109, 7076.18534570604, 65024.884668948, 68047.3103834803, 109.694862712195, 316.143075288488, 212.789353561205
7692, 23406.4249249232, 7204.27282309106, 65024.884668948, 68047.3103834803, 108.206766330043, 315.121167515776, 212.789353561205
7693, 23850.4174478261, 7330.34308179615, 65024.884668948, 68047.3103834803, 104.173396882654, 310.922973383169, 212.789353561205
7694, 24655.2689469052, 7595.83933749743, 65024.884668948, 68047.3103834803, 103.006013266939, 311.31860549114, 212.789353561205
7695, 24694.5845642007, 7590.44264226777, 65024.884668948, 68047.3103834803, 100.630552080121, 308.327821417793, 212.789353561205
7696, 25650.0902493395, 7914.46318176869, 65024.884668948, 68047.3103834803, 100.214566388405, 310.157075257843, 212.789353561205
7697, 25803.2328087202, 7928.92823953998, 65024.884668948, 68047.3103834803, 93.634028343357, 302.1505169124, 212.789353561205
7698, 26319.3124933779, 8144.17601943389, 65024.884668948, 68047.3103834803, 102.62160186019, 314.944851002799, 212.789353561205
7699, 25745.3611244129, 7976.61333338059, 65024.884668948, 68047.3103834803, 108.199392669221, 320.629691025329, 212.789353561205
7700, 25842.1332404528, 7996.7266181859, 65024.884668948, 68047.3103834803, 105.437240192382, 317.319601808547, 212.789353561205
7701, 27629.9211728427, 8622.05359865548, 65024.884668948, 68047.3103834803, 111.953718491294, 330.385974981882, 212.789353561205
7702, 25899.5833927404, 8016.70341837201, 65024.884668948, 68047.3103834803, 105.618816977382, 317.704512583522, 212.789353561205
7703, 23929.7932396124, 7366.48097691834, 65024.884668948, 68047.3103834803, 108.581806219877, 316.707362566239, 212.789353561205
7704, 21913.3455128659, 6665.02757876066, 65024.884668948, 68047.3103834803, 99.2424220401593, 300.480626247128, 212.789353561205
7705, 20634.6869169435, 6245.46489320524, 65024.884668948, 68047.3103834803, 101.824463694947, 301.185268217201, 212.789353561205
7706, 19922.3744018755, 5981.29790802407, 65024.884668948, 68047.3103834803, 95.0076362640107, 291.242290770562, 212.789353561205
7707, 19221.4562782589, 5741.13484591544, 65024.884668948, 68047.3103834803, 94.2246421648293, 288.966421090128, 212.789353561205
7708, 19202.9695361497, 5752.63160257535, 65024.884668948, 68047.3103834803, 96.4174833278491, 291.752060875906, 212.789353561205
7709, 19536.8814276838, 5896.590909115, 65024.884668948, 68047.3103834803, 103.734927585707, 301.597900175053, 212.789353561205
7710, 20039.5334827478, 6055.40398457568, 65024.884668948, 68047.3103834803, 101.560129138971, 299.768675362899, 212.789353561205
7711, 21627.1810528061, 6648.27526206899, 65024.884668948, 68047.3103834803, 118.037471227636, 323.829296906302, 212.789353561205
7712, 21858.2399388458, 6718.27684696136, 65024.884668948, 68047.3103834803, 112.532239472348, 317.482959303153, 212.789353561205
7713, 22418.9335117454, 6939.2559620881, 65024.884668948, 68047.3103834803, 120.104385727968, 328.408138885395, 212.789353561205
7714, 23432.4919285824, 7292.88393701508, 65024.884668948, 68047.3103834803, 125.260458626827, 337.194290593755, 212.789353561205
7715, 23776.6068232388, 7414.50837609496, 65024.884668948, 68047.3103834803, 126.690110362075, 339.879257061145, 212.789353561205
7716, 24161.0112877607, 7508.35565916214, 65024.884668948, 68047.3103834803, 118.333386650218, 329.96244579629, 212.789353561205
7717, 24605.5525292542, 7626.29110647398, 65024.884668948, 68047.3103834803, 110.492056809858, 320.958405181894, 212.789353561205
7718, 25580.5938854084, 7980.43172405919, 65024.884668948, 68047.3103834803, 117.567289492544, 332.430253335918, 212.789353561205
7719, 25956.5535823499, 8083.96578869301, 65024.884668948, 68047.3103834803, 112.604425601606, 327.013144093381, 212.789353561205
7720, 27036.7705864242, 8417.9833247328, 65024.884668948, 68047.3103834803, 106.366746180111, 321.747305212246, 212.789353561205
7721, 27349.5270464526, 8538.597315875, 65024.884668948, 68047.3103834803, 112.801605889677, 330.774674606539, 212.789353561205
7722, 27553.2044284715, 8610.57282720601, 65024.884668948, 68047.3103834803, 114.613505451981, 333.615431923706, 212.789353561205
7723, 27116.5815746632, 8481.51697633709, 65024.884668948, 68047.3103834803, 120.047954867094, 339.376689244957, 212.789353561205
7724, 27568.8202276986, 8653.88556700081, 65024.884668948, 68047.3103834803, 126.111230488697, 348.351211670706, 212.789353561205
7725, 28605.4675008696, 8988.24309740683, 65024.884668948, 68047.3103834803, 122.787270160158, 346.932426719297, 212.789353561205
7726, 26894.507865015, 8398.63726965368, 65024.884668948, 68047.3103834803, 117.845042322073, 335.937694706263, 212.789353561205
7727, 23820.1888883061, 7344.00756049649, 65024.884668948, 68047.3103834803, 109.587399535703, 317.778436706641, 212.789353561205
7728, 22023.1215606272, 6731.932097119, 65024.884668948, 68047.3103834803, 108.639458495791, 312.619438086813, 212.789353561205
7729, 20777.3077650071, 6321.47936884384, 65024.884668948, 68047.3103834803, 108.704908552119, 310.188975153097, 212.789353561205
7730, 19842.4720078441, 5997.58257377926, 65024.884668948, 68047.3103834803, 105.362298043396, 304.20671830684, 212.789353561205
7731, 19337.3011036709, 5819.59520275161, 65024.884668948, 68047.3103834803, 102.104512138362, 299.169390247048, 212.789353561205
7732, 19252.6156585622, 5802.25916910332, 65024.884668948, 68047.3103834803, 104.936753200002, 302.583262035417, 212.789353561205
7733, 19347.9314488693, 5833.32122923212, 65024.884668948, 68047.3103834803, 104.142377921592, 301.782675964733, 212.789353561205
7734, 20200.4312503202, 6147.41483795723, 65024.884668948, 68047.3103834803, 109.398026340954, 310.055831465454, 212.789353561205
7735, 21702.0600509614, 6692.26617238585, 65024.884668948, 68047.3103834803, 121.069620460286, 327.972413589763, 212.789353561205
7736, 22087.0430699239, 6817.11729152158, 65024.884668948, 68047.3103834803, 120.277004153994, 327.746086287638, 212.789353561205
7737, 22712.1391635532, 7043.46650747555, 65024.884668948, 68047.3103834803, 122.614504305893, 332.201141805262, 212.789353561205
7738, 24079.9326839406, 7508.55622934428, 65024.884668948, 68047.3103834803, 124.189794956516, 337.341142366413, 212.789353561205
7739, 24701.7652647143, 7703.9328575178, 65024.884668948, 68047.3103834803, 119.984886532209, 333.511976719875, 212.789353561205
7740, 25387.7259091105, 7918.18574191067, 65024.884668948, 68047.3103834803, 115.844881522253, 329.855566764033, 212.789353561205
